sales_id,transaction_id,customer_sk,product_sk,date_sk,campaign_sk,store_sk,employee_sk,promotion_sk,quantity,unit_price,discount_amount,tax_amount,total_amount,margin_amount,payment_method,shipping_method,region
201,TXN-127493,183,239,2234,24,33,120,,1,207.73,41.546,13.29472,179.47872,30.843999999999994,Credit Card,Overnight,North
202,TXN-127728,1188,575,2234,23,21,180,,2,16.06,7.708799999999999,1.9528959999999997,26.364095999999996,-45.088800000000006,PayPal,Express,West
203,TXN-128817,47,568,2234,4,14,253,,1,421.8,101.232,25.64544,346.21344,95.34799999999998,PayPal,Standard,West
204,TXN-129729,2821,20,2234,25,42,302,,1,305.77,51.9809,20.303128,274.092228,41.03909999999999,PayPal,Express,West
205,TXN-131564,1774,203,2234,46,32,420,,13,208.78,0.0,217.1312,2931.2711999999997,1458.34,PayPal,Express,West
206,TXN-132412,973,375,2234,34,43,2,,2,139.39,25.090199999999996,20.295184,273.984984,5.249799999999993,Apple Pay,Standard,North
207,TXN-133655,1852,493,2234,43,49,453,,7,275.68,38.5952,151.293184,2042.4579840000001,288.86480000000006,Bank Transfer,Express,North
208,TXN-134275,1978,213,2234,47,39,280,,9,409.67,1032.3684,212.37292800000003,2867.0345280000006,1158.8616000000004,Bank Transfer,Standard,South
209,TXN-134285,1478,234,2234,20,13,435,,3,41.0,30.75,7.38,99.63,-459.65999999999997,Credit Card,Standard,West
210,TXN-134835,329,528,2234,48,16,40,,12,150.65,235.01400000000004,125.82288000000001,1698.60888,868.386,Bank Transfer,Standard,East
211,TXN-135590,1720,599,2234,7,32,28,,13,349.1,499.213,323.12696,4362.21396,1714.9470000000001,Credit Card,Store Pickup,West
212,TXN-136128,2014,408,2234,46,13,264,,4,221.53,159.5016,58.12947200000001,784.747872,561.5384,Bank Transfer,Express,Central
213,TXN-136557,713,404,2234,45,6,78,,11,267.5,500.225,195.382,2637.657,1546.545,Bank Transfer,Express,East
214,TXN-138367,1321,280,2234,5,17,353,,7,338.11,402.3509,157.15352800000002,2121.572628,401.59910000000013,Apple Pay,Store Pickup,South
215,TXN-139351,890,307,2234,39,19,287,,4,271.65,21.732,85.18943999999999,1150.05744,621.308,Apple Pay,Express,East
216,TXN-139542,2125,306,2234,25,19,339,,5,347.67,295.51950000000005,115.42644,1558.25694,284.83050000000003,Bank Transfer,Standard,Central
217,TXN-139751,752,261,2234,46,14,5,,6,102.68,73.92960000000001,43.372032,585.522432,-510.6096,Bank Transfer,Express,West
218,TXN-140262,1789,10,2234,21,17,227,,11,307.22,371.7362,240.61470400000002,3248.2985040000003,584.7138,Apple Pay,Overnight,West
219,TXN-140475,582,520,2234,8,45,93,,12,350.47,714.9588000000001,279.254496,3769.935696,2196.2412,Apple Pay,Standard,North
220,TXN-141494,2314,12,2234,14,17,69,,11,264.15,697.3559999999999,176.66352,2384.95752,1918.5539999999999,Google Pay,Express,Central
221,TXN-141677,1056,100,2234,31,29,39,,10,82.16,197.18399999999997,49.95328,674.3692799999999,302.7159999999999,Apple Pay,Express,South
222,TXN-142731,2669,288,2234,14,25,65,,4,373.13,283.5788,96.715296,1305.656496,783.1012000000001,Credit Card,Express,South
223,TXN-144553,286,121,2234,41,40,10,,11,278.39,153.1145,232.73404,3141.9095399999997,650.1054999999997,Bank Transfer,Standard,North
224,TXN-144590,1712,358,2234,29,18,23,,6,407.33,342.15720000000005,168.145824,2269.968624,910.6427999999999,Apple Pay,Store Pickup,West
225,TXN-145804,1260,116,2234,28,22,463,,5,141.22,197.70800000000003,40.67136,549.06336,-624.7079999999999,Google Pay,Store Pickup,West
226,TXN-146036,1616,587,2234,28,37,78,,10,40.43,32.344,29.756480000000003,401.71248,-704.744,Apple Pay,Express,Central
227,TXN-146233,2942,19,2234,22,4,458,,14,89.17,299.6112,75.901504,1024.670304,-469.5712000000001,Apple Pay,Standard,Central
228,TXN-146280,1399,3,2234,3,29,124,,7,97.11,149.5494,42.417648,572.638248,274.1606,Apple Pay,Express,North
229,TXN-146930,2251,222,2234,33,13,441,,3,82.7,27.291000000000004,17.664720000000003,238.47372000000001,94.98900000000003,Apple Pay,Store Pickup,East
230,TXN-146934,1228,520,2234,3,3,244,,8,350.47,280.37600000000003,201.87072,2725.25472,1660.424,Bank Transfer,Express,North
231,TXN-148279,890,118,2234,38,20,491,,13,434.8,565.2400000000001,406.97280000000006,5494.132800000001,2078.7000000000007,PayPal,Standard,West
232,TXN-148337,1655,513,2234,14,21,170,,11,462.75,1374.3675,297.2706,4013.1530999999995,1337.1324999999997,PayPal,Store Pickup,Central
233,TXN-101055,2512,25,2235,28,20,156,,1,322.34,93.47859999999999,18.308912,247.170312,127.2514,Apple Pay,Express,West
234,TXN-101707,1555,125,2235,42,36,348,,4,222.1,142.144,59.70048,805.9564799999999,-152.70400000000006,Apple Pay,Standard,West
235,TXN-102059,1836,105,2235,19,34,341,,7,451.57,790.2475,189.65939999999998,2560.4019,1652.8925,Credit Card,Overnight,Central
236,TXN-102692,2572,173,2235,28,17,469,,12,129.7,62.25599999999999,119.53151999999999,1613.6755199999998,-439.2960000000003,Google Pay,Standard,North
237,TXN-103527,1354,240,2235,41,10,7,,11,250.37,385.56980000000004,189.480016,2557.980216,1009.4502,Credit Card,Express,West
238,TXN-104379,1864,4,2235,14,50,486,,3,442.42,13.2726,105.118992,1419.106392,1267.4874,PayPal,Store Pickup,North
239,TXN-106763,1657,184,2235,25,1,94,,4,92.38,18.476,28.08352,379.12752,-407.876,Credit Card,Standard,West
240,TXN-106992,435,159,2235,23,3,105,,4,451.55,234.806,125.71152000000001,1697.10552,782.154,Apple Pay,Store Pickup,South
241,TXN-109350,1544,22,2235,1,28,165,,3,476.11,242.8161,94.841112,1280.355012,475.35389999999995,Google Pay,Overnight,West
242,TXN-109838,2854,545,2235,22,14,342,,15,217.07,390.72599999999994,229.22591999999997,3094.5499199999995,217.2239999999997,Apple Pay,Standard,Central
243,TXN-111465,1937,553,2235,1,7,308,,15,238.3,71.49,280.24080000000004,3783.2508000000003,1448.0100000000002,PayPal,Standard,South
244,TXN-112065,826,50,2235,40,32,388,,10,341.42,887.6920000000001,202.12064000000004,2728.6286400000004,1381.8080000000002,Bank Transfer,Express,South
245,TXN-114254,1148,478,2235,37,13,379,,1,367.03,40.3733,26.132536,352.789236,277.49670000000003,Bank Transfer,Standard,East
246,TXN-114339,1525,116,2235,19,5,466,,13,141.22,532.3993999999999,104.27684799999999,1407.7374479999999,-1642.5994,Credit Card,Standard,East
247,TXN-116174,2030,588,2235,44,21,222,,4,302.83,230.1508,78.49353599999999,1059.662736,891.6091999999999,Bank Transfer,Store Pickup,North
248,TXN-116262,1231,146,2235,34,26,342,,9,394.75,142.11,272.8512,3683.4912,2126.97,PayPal,Overnight,North
249,TXN-116326,2302,329,2235,19,27,104,,3,335.83,171.2733,66.897336,903.1140359999999,161.78669999999988,Apple Pay,Express,East
250,TXN-116419,1659,133,2235,31,12,251,,1,281.12,28.112000000000002,20.240640000000003,273.24864,246.578,PayPal,Overnight,North
251,TXN-117074,2090,109,2235,39,44,160,,12,441.74,1113.1848,335.015616,4522.710816,4093.0152000000003,PayPal,Overnight,South
252,TXN-117753,1848,185,2235,40,19,234,,5,334.62,184.041,119.12472,1608.18372,1273.609,PayPal,Standard,North
253,TXN-117892,2858,54,2235,48,5,122,,8,336.6,350.064,187.41888000000003,2530.1548800000005,2059.0560000000005,Bank Transfer,Overnight,West
254,TXN-118004,163,370,2235,40,14,339,,14,59.62,183.62959999999998,52.084032,703.134432,-414.2096,PayPal,Express,North
255,TXN-120657,198,481,2235,40,5,471,,11,96.1,285.417,61.73464,833.41764,437.613,PayPal,Standard,North
256,TXN-122120,2622,367,2235,1,8,30,,8,381.19,274.4568,222.005056,2997.068256,2460.9032,PayPal,Standard,West
257,TXN-122166,1788,451,2235,3,4,497,,9,389.7,280.584,258.13728,3484.85328,2001.0059999999999,Google Pay,Store Pickup,Central
258,TXN-122536,446,84,2235,8,3,29,,5,216.87,303.618,62.45856,843.19056,-56.668000000000006,Apple Pay,Express,South
259,TXN-123942,1640,132,2235,34,1,288,,1,441.78,66.267,30.04104,405.55404,183.33299999999997,Bank Transfer,Overnight,Central
260,TXN-126233,1538,443,2235,3,35,480,,10,109.29,10.929,86.55768,1168.52868,878.871,Credit Card,Store Pickup,West
261,TXN-127404,2936,99,2235,21,39,50,,12,301.81,688.1268,234.68745600000003,3168.2806560000004,104.83320000000049,Bank Transfer,Overnight,North
262,TXN-128255,2032,406,2235,33,23,241,,4,467.31,56.0772,145.05302400000002,1958.215824,1040.0028000000002,Apple Pay,Express,Central
263,TXN-128280,19,360,2235,18,8,347,,11,308.78,883.1108,201.077536,2714.5467360000002,-198.36079999999993,PayPal,Store Pickup,Central
264,TXN-128401,1196,273,2235,30,29,446,,4,361.67,188.06840000000003,100.688928,1359.300528,300.1715999999999,Apple Pay,Store Pickup,North
265,TXN-128706,1540,593,2235,19,47,467,,8,408.83,850.3664,193.621888,2613.895488,1285.9536,Credit Card,Standard,West
266,TXN-129197,1325,146,2235,33,8,309,,6,394.75,94.74,181.90080000000003,2455.6608,1417.9800000000002,Apple Pay,Store Pickup,East
267,TXN-129535,1921,582,2235,15,47,434,,8,283.76,454.016,145.28511999999998,1961.3491199999999,559.9839999999999,Bank Transfer,Express,West
268,TXN-132076,1979,474,2235,12,13,477,,15,12.95,54.39000000000001,11.188799999999999,151.04879999999997,-2831.79,Google Pay,Store Pickup,South
269,TXN-132371,2483,63,2235,6,25,66,,1,50.92,5.6012,3.6255040000000003,48.944304,-68.5712,Apple Pay,Overnight,East
270,TXN-132921,2628,315,2235,6,45,450,,11,97.32,10.7052,84.78518399999999,1144.599984,-815.7952,Google Pay,Overnight,North
271,TXN-133633,2058,457,2235,34,50,19,,7,106.84,157.0548,47.266016,638.091216,476.23519999999996,Bank Transfer,Standard,South
272,TXN-134687,1291,122,2235,18,50,288,,2,324.17,25.933600000000002,49.79251200000001,672.1989120000001,570.7264000000001,Credit Card,Express,South
273,TXN-135050,723,260,2235,43,11,32,,8,282.13,541.6895999999999,137.228032,1852.578432,832.0704000000001,Credit Card,Overnight,East
274,TXN-135881,1393,309,2235,4,41,267,,5,457.39,434.52049999999997,148.19436,2000.6238599999997,908.6294999999998,Credit Card,Overnight,East
275,TXN-135911,167,153,2235,36,3,40,,9,274.69,642.7746000000001,146.354832,1975.7902319999998,1054.8953999999999,Bank Transfer,Overnight,West
276,TXN-137166,379,147,2235,46,35,403,,9,282.11,177.72930000000002,188.90085600000003,2550.1615560000005,1845.8307000000002,Apple Pay,Standard,East
277,TXN-138478,167,161,2235,40,36,345,,7,176.49,197.6688,83.02089600000001,1120.7820960000001,251.4512000000002,Apple Pay,Standard,South
278,TXN-139161,1585,260,2235,18,37,124,,5,282.13,42.3195,109.46644,1477.79694,816.2805000000001,Credit Card,Store Pickup,West
279,TXN-139472,1222,433,2235,44,4,187,,12,241.92,464.4864,195.08428800000002,2633.637888,-61.28639999999996,Bank Transfer,Overnight,South
280,TXN-140477,748,123,2235,6,37,267,,2,210.25,105.125,25.23,340.605,-176.02499999999998,Credit Card,Standard,North
281,TXN-141234,724,587,2235,46,21,258,,7,40.43,25.470899999999997,20.603128,278.14222800000005,-496.15090000000004,Bank Transfer,Store Pickup,West
282,TXN-141784,461,240,2235,50,4,397,,7,250.37,490.7252000000001,100.949184,1362.8139840000001,397.01480000000004,PayPal,Store Pickup,East
283,TXN-145927,1388,562,2235,28,33,341,,11,196.93,151.63610000000003,161.16751200000002,2175.7614120000003,205.20389999999998,Apple Pay,Store Pickup,West
284,TXN-147308,2343,267,2235,35,27,324,,3,409.38,147.37679999999997,86.46105599999999,1167.224256,617.7731999999999,PayPal,Overnight,East
285,TXN-148573,201,556,2235,50,39,454,,2,488.89,244.445,58.6668,792.0018,521.315,PayPal,Express,South
286,TXN-148938,2459,20,2235,13,44,221,,7,305.77,85.6156,164.38195199999998,2219.156352,565.5243999999998,PayPal,Store Pickup,North
287,TXN-149310,2418,386,2235,42,22,107,,8,115.39,193.8552,58.341184000000005,787.605984,158.62480000000005,Apple Pay,Express,South
288,TXN-100846,2411,208,2236,30,13,295,,13,99.04,64.376,97.85152000000001,1320.99552,-1560.026,PayPal,Overnight,South
289,TXN-101240,677,375,2236,47,17,308,,1,139.39,30.665799999999997,8.697936,117.422136,-15.495800000000003,PayPal,Store Pickup,West
290,TXN-101573,1873,401,2236,33,6,91,,10,415.31,913.6820000000001,259.15344,3498.57144,2309.618,Google Pay,Standard,South
291,TXN-101804,1170,302,2236,39,6,406,,4,228.79,256.2448,52.713215999999996,711.6284159999999,-169.96480000000008,Credit Card,Express,South
292,TXN-101985,286,301,2236,40,37,308,,15,399.96,1019.898,398.36015999999995,5377.86216,4490.052,Credit Card,Overnight,South
293,TXN-102205,1432,46,2236,27,29,132,,2,217.66,100.1236,26.815711999999998,362.012112,304.3164,Credit Card,Overnight,West
294,TXN-102983,1036,580,2236,28,34,317,,14,88.29,173.04840000000004,85.04092800000001,1148.0525280000002,-1702.6884000000002,Bank Transfer,Store Pickup,Central
295,TXN-103507,2205,289,2236,2,19,69,,7,85.27,23.8756,45.841152,618.855552,-179.48559999999998,Credit Card,Overnight,North
296,TXN-103513,2620,553,2236,33,13,218,,1,238.3,30.979000000000003,16.58568,223.90668,70.321,PayPal,Express,West
297,TXN-103640,252,484,2236,41,22,470,,14,345.77,1210.195,290.4468,3921.0318,331.7650000000003,Credit Card,Store Pickup,Central
298,TXN-103649,2094,557,2236,17,13,379,,6,232.59,83.7324,104.94460799999999,1416.7522079999999,690.6875999999999,Google Pay,Standard,East
299,TXN-106114,669,263,2236,37,49,365,,13,153.45,319.176,134.05392,1809.72792,766.1940000000001,Bank Transfer,Standard,West
300,TXN-107783,99,327,2236,6,33,298,,5,458.45,664.7524999999999,130.1998,1757.6973,1544.6475,Bank Transfer,Store Pickup,East
301,TXN-108557,1049,117,2236,16,21,127,,15,398.25,537.6374999999999,434.889,5871.0015,4806.4125,Google Pay,Overnight,East
302,TXN-109583,20,156,2236,22,18,186,,13,476.01,1051.9821000000002,410.891832,5547.039732,1896.4179,Google Pay,Store Pickup,West
303,TXN-110054,690,307,2236,28,40,366,,4,271.65,228.18599999999998,68.67312,927.08712,414.854,Google Pay,Express,East
304,TXN-110071,2551,454,2236,5,3,210,,9,396.78,178.551,271.39752,3663.8665199999996,2499.7589999999996,Google Pay,Overnight,North
305,TXN-110641,2359,291,2236,28,32,318,,10,164.74,164.74,118.61280000000001,1601.2728000000002,-196.23999999999978,PayPal,Standard,South
306,TXN-111021,1809,74,2236,47,27,377,,2,382.42,114.726,52.00912,702.1231200000001,235.61400000000003,Bank Transfer,Express,East
307,TXN-111754,1125,499,2236,23,35,493,,6,163.4,254.90400000000002,58.03968000000001,783.5356800000001,-590.124,Credit Card,Express,North
308,TXN-112263,218,356,2236,20,29,442,,10,422.87,1226.3229999999999,240.19016,3242.56716,2826.5769999999998,Credit Card,Store Pickup,West
309,TXN-113220,553,247,2236,15,13,413,,3,129.69,46.688399999999994,27.390528,369.772128,96.05160000000001,Bank Transfer,Store Pickup,West
310,TXN-113400,1193,18,2236,11,30,452,,7,429.29,570.9557000000001,194.72594400000003,2628.800244,1472.6943,PayPal,Store Pickup,North
311,TXN-115862,815,399,2236,33,23,432,,3,400.94,48.1128,92.37657599999999,1247.0837759999997,790.9871999999998,PayPal,Express,West
312,TXN-118063,142,377,2236,13,22,202,,8,207.04,16.5632,131.180544,1770.937344,237.19679999999994,PayPal,Express,East
313,TXN-118903,836,514,2236,10,40,2,,2,436.09,244.21040000000002,50.237567999999996,678.2071679999999,613.7495999999999,Google Pay,Standard,Central
314,TXN-119125,884,509,2236,15,34,188,,10,221.4,44.28,173.5776,2343.2976,566.3199999999997,Bank Transfer,Store Pickup,North
315,TXN-119772,526,182,2236,42,1,28,,15,459.41,620.2035000000001,501.67572,6772.62222,4436.5965,PayPal,Overnight,West
316,TXN-119805,2410,404,2236,29,28,212,,7,267.5,299.6,125.83200000000001,1698.7320000000002,1002.8900000000001,Apple Pay,Express,East
317,TXN-120179,912,365,2236,44,24,490,,13,129.24,403.22880000000004,102.151296,1379.042496,-146.86879999999996,Apple Pay,Express,East
318,TXN-121374,462,308,2236,13,47,68,,7,447.55,344.6135,223.05892,3011.29542,1598.7265,PayPal,Standard,South
319,TXN-121532,1441,491,2236,36,1,414,,12,215.16,619.6608,156.980736,2119.239936,446.53919999999994,Apple Pay,Standard,Central
320,TXN-121921,381,152,2236,18,41,243,,9,466.16,545.4072000000001,292.002624,3942.0354240000006,2495.0628000000006,Google Pay,Overnight,Central
321,TXN-122400,722,520,2236,14,36,319,,2,350.47,98.13160000000002,48.224672,651.033072,387.0684,Apple Pay,Standard,East
322,TXN-123148,2248,124,2236,17,26,207,,12,191.33,0.0,183.67680000000001,2479.6368,-161.8800000000001,Credit Card,Overnight,South
323,TXN-123564,2871,199,2236,50,50,362,,10,59.69,113.411,38.67912,522.1681199999999,-827.511,Credit Card,Store Pickup,Central
324,TXN-124502,1446,22,2236,14,42,170,,4,476.11,457.0656,115.78995200000001,1563.1643520000002,500.49440000000016,Apple Pay,Express,West
325,TXN-125123,1952,405,2236,30,20,56,,10,290.22,522.3960000000001,190.38432,2570.18832,1127.604,Credit Card,Express,South
326,TXN-125188,2699,141,2236,39,50,38,,12,329.46,593.0279999999999,268.83936,3629.3313599999997,618.0119999999997,Apple Pay,Express,West
327,TXN-125243,1520,109,2236,43,43,411,,8,441.74,424.0704,248.787968,3358.637568,3046.7296,Apple Pay,Store Pickup,South
328,TXN-125655,2105,98,2236,37,33,407,,1,63.09,5.0472,4.643424,62.686224,-91.21719999999999,Bank Transfer,Store Pickup,East
329,TXN-125738,2787,485,2236,15,43,352,,1,293.01,61.53209999999999,18.518232,249.99613200000002,17.537900000000008,Apple Pay,Express,North
330,TXN-126342,158,573,2236,33,35,189,,14,447.34,563.6483999999999,455.9289279999999,6155.0405279999995,4336.2116,Bank Transfer,Overnight,East
331,TXN-128106,2361,319,2236,36,25,11,,14,285.59,119.94779999999999,310.264976,4188.577176,1910.6121999999996,PayPal,Express,North
332,TXN-128325,1781,411,2236,27,45,471,,5,68.36,95.70400000000001,19.68768,265.78368,-756.854,Bank Transfer,Express,East
333,TXN-128422,905,103,2236,19,1,491,,12,25.4,54.86399999999999,19.99488,269.93088,-2587.104,Bank Transfer,Standard,North
334,TXN-129377,1073,473,2236,33,19,330,,4,263.34,94.80239999999999,76.684608,1035.242208,21.15759999999989,PayPal,Store Pickup,East
335,TXN-131846,1270,595,2236,10,7,275,,14,11.32,22.187200000000004,10.903424,147.196224,-911.4672,PayPal,Standard,South
336,TXN-132941,2731,276,2236,10,34,452,,13,85.5,122.265,79.1388,1068.3738,-1234.025,Google Pay,Standard,East
337,TXN-133348,445,128,2236,24,18,45,,14,278.64,429.1056,277.748352,3749.6027520000002,2392.7344000000003,Google Pay,Overnight,South
338,TXN-133866,573,379,2236,39,36,370,,10,273.44,300.784,194.68928,2628.30528,196.31600000000026,Credit Card,Overnight,West
339,TXN-134381,190,113,2236,11,20,152,,8,480.57,153.7824,295.262208,3986.039808,2646.2976,Credit Card,Overnight,South
340,TXN-136737,2796,87,2236,28,3,21,,10,65.56,183.568,37.76256,509.79456000000005,-740.468,Apple Pay,Standard,West
341,TXN-136777,2414,241,2236,37,47,10,,14,350.77,245.539,373.21928,5038.46028,1289.281,Google Pay,Standard,South
342,TXN-137186,1626,291,2236,2,4,410,,4,164.74,131.792,42.17344,569.34144,-144.39199999999994,Apple Pay,Overnight,Central
343,TXN-137735,608,534,2236,36,43,296,,6,118.84,14.2608,55.902336,754.6815359999999,-73.84080000000017,PayPal,Standard,South
344,TXN-138527,1422,445,2236,6,28,474,,14,298.95,418.53000000000003,301.3416,4068.1116,2096.15,Google Pay,Overnight,East
345,TXN-138559,1960,575,2236,33,12,224,,3,16.06,1.9271999999999998,3.7002239999999995,49.95302399999999,-57.99720000000001,Bank Transfer,Express,South
346,TXN-140622,1300,15,2236,7,41,165,,11,96.02,31.6866,81.962672,1106.496072,-262.5766000000001,Google Pay,Overnight,East
347,TXN-140681,629,429,2236,37,49,121,,11,13.35,13.216499999999998,10.69068,144.32418,-1266.7765000000002,Bank Transfer,Overnight,East
348,TXN-140813,541,470,2236,8,49,434,,12,101.11,169.8648,83.47641599999999,1126.9316159999998,-534.1848,Apple Pay,Express,South
349,TXN-140892,480,212,2236,21,3,318,,4,466.64,410.6432,116.473344,1572.390144,1358.1168,Google Pay,Standard,North
350,TXN-141009,398,96,2236,4,11,203,,12,75.82,263.8536,51.678912000000004,697.665312,-343.05359999999996,Credit Card,Store Pickup,East
